LSOA,B15 2TH,B18 7QH,B4 6NH,B71 4HJ,B75 7RR,B9 5SS,B98 7UB,BA1 3NG,BA21 4AT,BB10 2PQ,BB2 3HH,BD20 6TD,BD9 6RJ,BH15 2JB,BH7 7DW,BL4 0JR,BL9 7TD,BN11 2DH,BN2 5BE,BN21 2UD,BR6 8ND,BS10 5NB,BS2 8HW,BS23 4TQ,CA2 7HY,CA28 8JG,CB2 0QQ,CH2 1UL,CH49 5PE,CM1 7ET,CM20 1QX,CO4 5JL,CR7 7YE,CT1 3NG,CT9 4AN,CV10 7DJ,CV2 2DX,CV34 5BW,CW1 4QJ,DA2 8DA,DE13 0RB,DE22 3NE,DH1 5TW,DL3 6HX,DN15 7BH,DN2 5LT,DN33 2BA,DT1 2JY,DY1 2HQ,E1 1BB,E11 1NR,E13 8SL,E9 6SR,EN5 3DJ,EX2 5DW,EX31 4JB,FY3 8NR,GL1 3NN,GU16 7UJ,GU2 7XX,HA1 3UJ,HG2 7SX,HP11 2TT,HP21 8AL,HR1 2ER,HU3 2JZ,HX3 0PW,IG3 8YB,IP33 2QZ,IP4 5PD,KT16 0PZ,KT18 7EG,KT2 7QB,L14 5AB,L35 5DR,L39 2JW,L7 8XP,L8 7SS,L9 7AL,LA1 4RP,LA14 4LF,LE1 5WW,LE3 9QP,LE5 4PW,LN2 5QY,LS1 3EX,LU4 0DZ,M13 0JH,M23 9LT,M6 8HD,M8 5RL,ME16 9QQ,ME7 5NY,MK42 9DJ,MK6 5LD,N18 1QX,N19 5NF,NE1 4LP,NE23 6NZ,NE34 0PL,NE63 9FL,NE7 7DN,NE9 6SX,NG17 4JL,NG5 1PB,NG7 2UH,NN1 5BD,NN16 8UZ,NR31 6LA,NR4 7UY,NW1 2BU,NW3 2QG,OL1 2JH,OL6 9RW,OX16 9AL,OX3 9DU,PE21 9QS,PE29 6NT,PE3 9GZ,PE30 4ET,PL6 8DH,PO19 6SE,PO30 5TG,PO6 3LY,PR2 9HT,PR8 6PN,RG1 5AN,RG24 9NA,RH1 5RH,RH16 4EX,RM7 0AG,S10 2JF,S44 5BL,S60 2UD,S75 2EP,S81 0BD,SE1 7EH,SE13 6LH,SE18 4QH,SE5 9RW,SG1 4AB,SK10 3BL,SK2 7JE,SL2 4HL,SM5 1AA,SN3 6BB,SO16 6YD,SO22 5DG,SP2 8BJ,SR4 7TP,SS0 0RY,SS16 5NL,ST16 3SA,ST4 6QG,SW10 9NH,SW17 0QT,SW3 6NP,SW6 6SX,SY3 8XQ,TA1 5DA,TF1 6TF,TN2 4QJ,TN24 0LZ,TN37 7RD,TQ2 7AA,TR1 3LQ,TS19 8PE,TS4 3BW,TW7 6AF,UB1 3HW,UB8 3NN,W12 0HS,W2 1NY,WA5 1QG,WC1N 3JH,WD18 0HB,WF1 4DG,WF13 4HS,WF8 1PL,WN1 2NN,WR5 1DD,WS2 9PS,WV10 0QP,YO12 6QL,YO31 8HE
Birmingham 124C,14.24999952,22.91666688,22.46666688,24.59999952,42.13333296,29.94999984,20.85000048,102.1166669,158.7666672,150.75,138.4166664,172.0166674,163.9500005,182.0333333,162.4333334,123.8833339,127.1499998,184.5999994,183.9166661,200.6166672,164.1666672,86.01666624,88.41666672,107.7666667,220.1333328,254.0666664,127.0833336,118.183333,126.9999994,167.4166666,151.4499998,188.6499994,160.0499995,205.483333,217.4499994,44.26666704,45.41666688,32.80000032,86.11666704,163.9333339,64.41666624,66.46666608,224.7833333,203.6499998,146.5166664,126.283333,171.9166666,185.6000002,28.19999952,150.0000005,148.783333,159.3666662,153.9833328,125.9000006,157.3166664,185.4333331,152.7500002,55.05000048,126.6999998,129.883333,117.1833336,168.5499998,90.11666736,93.7833336,70.81666704,165.0166661,149.9499994,163.8166666,152.6333328,185.1333336,115.7833339,133.483333,135.0499997,119.0999995,114.0666667,123.2000006,125.1166666,123.7999997,121.7499998,159.4833336,251.3666664,66.98333376,65.0666664,75.3333336,129.3666667,151.5500006,104.3833334,116.266667,106.9666661,114.75,128.1166661,168.7833331,180.3500006,104.1500002,87.41666736,139.9999997,138.8000002,242.1166666,246.6166666,238.0999997,254.4666667,246.1166669,234.4999997,92.00000016,83.23333344,78.45000048,80.19999936,74.79999936,218.8333339,186.9833333,128.5166664,131.6166667,126.6666667,123.6833338,49.63333392,75.38333328,158.6000002,104.0499994,122.1333336,163.4666674,200.0166667,172.0166674,207.3833338,154.6666661,136.4666674,138.6,113.7333326,124.7833339,145.3833331,165.2666674,160.1000006,122.3833334,99.21666672,114.016667,128.3166662,116.1166666,141.0833333,170.833333,172.2666672,152.7333336,126.9666662,104.4999994,118.3000003,106.2833328,145.7333338,82.51666704,143.5000003,128.1166661,147.4166664,232.7333328,175.0833331,162.0999994,56.8833336,67.38333264,131.8333334,150.4166674,131.4666662,128.8333339,71.30000016,131.1833333,57.61666656,165.0666672,187.4000002,221.9166662,179.5666666,265.4333338,208.3166669,204.2666669,123.2666669,115.5500006,107.9333338,118.1666664,124.3833336,108.5499994,134.6166662,116.6166662,143.6333328,146.6166672,138.766667,119.1833338,27.24999984,31.54999968,38.09999952,213.7000003,172.4333328
Birmingham 129A,15.31666656,23.98333392,23.4833328,24.18333264,42.13333296,31.01666688,22.93333344,104.1999998,160.2999994,150.3333331,137.9999995,171.6000005,163.5333336,184.1166662,164.5166664,123.466667,126.733333,186.7000003,186.016667,202.7166667,166.2500002,88.10000064,90.49999968,109.8499997,219.7166674,253.633333,129.1666666,117.7666661,126.5666674,169.4999995,153.5333328,190.7500003,162.1333339,207.5833339,222.2666669,46.35,47.49999984,34.88333328,85.70000016,166.0333334,66.50000064,68.55000048,226.8666662,205.7333328,148.5999994,128.3833339,173.9999995,187.6833331,27.76666608,152.0833334,150.8833339,161.4500006,156.0666672,128.0000002,159.4166674,187.5166661,152.3333333,57.13333344,128.7833328,131.9666674,119.2666666,170.1833328,92.20000032,95.88333312,72.9,167.116667,149.5166674,165.8999995,154.7166672,187.1333338,117.8666669,135.5666674,137.1500006,118.6166664,113.6499998,122.7833338,124.6999997,123.3666662,121.333333,154.8499997,250.9499995,69.08333328,67.09999968,77.41666656,131.4499997,153.6500002,106.483333,115.8500002,106.5500006,114.3333331,127.7000006,170.8666661,182.4333336,106.2333331,89.51666688,142.1000006,140.8833331,244.1999995,248.6999995,240.1833326,256.5166666,248.1500002,236.5833326,94.08333312,85.3166664,80.53333344,82.28333376,76.88333376,220.9333334,189.0666662,130.6166674,133.7166662,126.2333333,123.2666669,51.73333344,77.46666624,160.6833331,106.1333338,124.2166666,165.5500003,202.0999997,174.1000003,209.4666667,156.7500005,136.0500005,138.1833331,115.8333336,126.8666669,147.4833326,167.3666669,162.1833336,124.4666664,101.2999997,116.1,130.4166672,118.1999995,143.1666662,172.9333339,174.3666667,154.8166666,129.0500006,104.0833339,117.8833334,108.3666672,147.8166667,84.6,145.5833333,130.2000005,149.4999994,234.8166672,177.1666661,164.2000003,56.45000016,66.95000064,133.933333,152.5666666,133.4999995,130.9166669,70.88333328,133.2666662,57.19999968,167.1666667,189.4833331,224.0000006,181.6499995,267.5333333,210.3999998,206.3499998,125.3666664,117.616667,110.0166667,120.2666674,126.4666666,108.1333339,136.6499995,118.7000006,145.7166672,148.7000002,140.85,118.7666669,29.34999936,31.1333328,37.68333264,215.7833333,174.5166672
Birmingham 124A,13.28333328,21.95000064,21.50000064,24.41666736,41.16666672,28.9833336,20.18333376,101.9333333,158.5833336,150.5666664,138.2333328,171.8333338,163.7666669,181.3666666,161.7666667,123.7000003,126.9666662,183.9333326,183.2666674,199.966667,163.5000005,85.74999984,88.23333312,107.5666666,219.9500006,253.8833328,126.4166669,117.9999994,126.8166672,166.7499998,150.7833331,187.9833326,159.3833328,204.8333328,219.8333333,43.60000032,44.75000016,32.1333336,85.93333344,163.2833338,63.74999952,65.79999936,224.1166666,202.9833331,145.8499997,125.4500006,171.2499998,185.4166666,28.59999984,149.3333338,148.1166662,158.6999995,153.3166661,125.2333339,157.1333328,185.2499995,152.5666666,54.86666688,126.0333331,129.2166662,116.5166669,167.8833331,89.45000064,93.13333344,70.63333344,164.3499994,149.7666672,163.1666664,151.9666661,184.4666669,115.1166672,132.8166662,134.383333,118.8999994,113.8833331,123.016667,124.933333,123.6166661,121.5666662,155.083333,251.1833328,66.31666704,64.39999968,74.66666688,128.7,150.8833339,103.7333333,116.0833334,106.7833339,114.5666664,127.9333339,168.1166664,179.6833339,103.4833334,86.75000064,139.333333,138.1333334,241.4499998,245.9499998,237.433333,253.7666669,245.4500002,233.833333,91.33333344,82.56666672,77.78333376,79.53333264,74.13333264,218.1666672,186.3166666,127.8499997,130.95,126.4833331,123.5000002,48.9666672,74.71666656,157.9333334,103.3833326,121.4666669,162.8000006,199.8333331,171.3500006,206.716667,153.9999994,136.2833338,138.4166664,113.0666674,124.1166672,144.733333,164.6000006,159.4333339,121.7166667,98.55,113.3500003,127.6499995,115.4499998,140.4166666,170.1666662,171.6000005,152.0666669,126.2999995,104.3166672,118.1166667,105.6166661,145.066667,82.33333344,142.8333336,127.4499994,147.2166662,232.0666661,174.4166664,161.4333326,56.68333344,67.18333392,131.1833333,149.8166669,130.7999995,128.1666672,71.11666656,130.9999997,57.43333296,164.4000005,186.7333334,221.2499995,179.383333,265.2500002,207.6500002,203.6000002,122.6000002,114.8833339,107.266667,117.5166662,123.7166669,108.3666672,133.9499995,115.9499995,142.9666661,145.8166666,137.9166667,119.0000002,27.06666624,31.36666608,37.91666736,213.0333336,171.7666661
Birmingham 119B,14.06666736,22.73333328,22.26666672,23.69999952,41.63333328,29.76666624,24.3,105.0833333,161.1666662,149.8333334,137.4999998,171.0999994,163.0500005,185.4833328,165.883333,122.9833339,126.2499998,188.0500003,187.366667,204.0666667,167.6166667,88.96666608,91.38333312,110.7166666,219.2333328,253.8166666,130.5333331,117.283333,126.0833328,170.8666661,154.8999994,192.1000003,163.5000005,208.9333339,220.9000003,47.71666656,48.8666664,36.24999984,85.21666704,167.3833334,67.56666624,69.61666608,228.2333328,207.0999994,149.9666674,129.5666669,175.3666661,188.5666666,27.28333296,153.45,152.2333339,162.8166672,157.4333338,129.3500002,160.2833328,188.3999995,151.8333336,58.01666688,130.1499994,133.3333339,120.6333331,171.9999994,93.56666688,97.23333312,73.78333344,168.466667,149.0333328,166.8666672,156.0833338,188.5000003,119.2333334,136.9333339,138.5000006,118.1666664,113.1500002,122.3000006,124.2,122.8833331,120.8499998,154.3666666,250.4499998,70.43333328,68.51666736,78.78333312,132.8166662,155.0000002,107.833333,115.3500005,106.0499995,113.85,127.1999995,172.2333326,183.8000002,107.5999997,90.86666688,143.4500006,142.2499997,245.5666661,250.0666661,241.5500006,257.566667,249.5499998,237.9500006,95.44999968,86.68333296,81.9,83.65000032,78.25000032,222.2833334,190.4333328,131.9666674,134.6499994,125.7500002,122.7833338,53.08333344,78.8333328,162.0499997,107.5000003,125.5833331,166.9166669,202.9833331,175.4666669,210.8333333,158.116667,135.5499994,137.7,117.1833336,128.2333334,148.8333326,168.7166669,163.5500002,125.833333,102.6666662,117.4666666,131.7666672,119.5666661,144.0166666,174.2833339,175.7166667,156.1833331,130.4166672,103.5833328,117.4000003,108.9833328,149.1666667,85.48333344,146.9499998,131.566667,150.3833328,236.1833338,178.5333326,165.5500003,55.96666704,66.46666608,135.283333,153.9333331,134.9166672,132.2833334,70.40000016,134.1499997,56.71666656,168.5166667,190.8499997,225.3666672,182.5166664,268.4000002,211.7666664,207.7166664,126.7166664,118.9333339,111.3833333,121.6166674,127.8333331,107.6333328,138.0500006,120.0666672,147.0833338,149.9333328,142.033333,118.2666672,30.21666624,30.63333312,37.18333296,217.1499998,175.8833338
Birmingham 119A,12.7833336,20.9666664,20.86666704,24.13333296,40.56666624,28.38333312,23.0333328,103.6166674,160.9499995,150.2166672,137.9333333,171.5333328,163.4833339,184.216667,164.6166672,123.4166674,126.6833333,186.7833331,186.0999998,202.7999995,166.3499995,88.1166672,90.60000048,109.9333339,219.6666662,254.25,129.2666674,117.7166664,126.5166662,169.6000003,153.6333336,190.8333331,162.2333333,207.6666667,222.3666662,46.44999936,47.58333264,34.98333264,85.65000048,166.1166662,66.6,68.64999984,226.966667,205.8333336,148.7000002,128.4666667,174.1000003,187.7833339,27.7166664,152.1833328,150.9666667,161.55,156.1666666,128.083333,159.5000002,187.6166669,152.266667,57.2333328,128.8833336,132.0666667,119.3666674,170.7333336,92.29999968,95.96666736,72.99999936,167.1999998,149.4666662,165.6333331,154.8166666,187.3166674,117.9666662,135.6666667,137.2333334,118.5999998,113.5833336,122.7333326,124.6333334,123.3166666,121.2833333,154.8,250.8833333,69.16666608,67.2333336,77.51666736,131.5500005,153.733333,106.5666672,115.7833339,106.483333,114.2833334,127.6499995,170.9666669,182.533333,106.3166674,89.59999968,142.1833334,140.9833339,244.3000003,248.8000003,240.2833334,256.6333339,248.2833326,236.6833334,94.18333392,85.4166672,80.6333328,82.38333312,76.98333312,221.0166662,189.166667,130.7000002,133.3833336,126.1833336,123.2166672,51.81666624,77.56666704,160.7833339,106.2333331,124.3166674,165.6499997,202.2000005,174.1999997,209.5666661,156.8499998,135.9833328,138.1333334,115.9166664,126.9666662,147.5666669,167.4499997,162.283333,124.5666672,101.4000005,116.1999994,130.5,118.3000003,142.7499994,173.0166667,174.4499995,154.9166674,129.15,104.0166662,117.8333338,106.5166661,147.8999995,84.69999936,145.6833326,130.2999998,149.6000002,234.9166666,177.2666669,164.2833331,56.40000048,66.89999952,134.0166672,152.6666674,133.6333334,131.0166662,70.8333336,133.366667,57.15,167.2499995,189.5833339,224.1,181.7500003,267.6166661,210.5000006,206.4500006,125.4500006,120.3500002,110.1166661,120.3500002,126.5666674,108.0833328,136.7833334,118.8,145.8166666,148.666667,140.7666672,118.7166672,29.4333336,31.08333312,37.63333296,215.8833326,174.6166666
Birmingham 080B,13.79999952,15.2166672,19.0833336,17.06666688,35.0166672,26.93333376,29.46666672,106.6333334,163.3000003,143.1999994,130.8833338,164.4666667,156.4166664,191.8333339,172.2166661,116.3499998,119.6166672,195.5499998,194.8666666,211.5666662,175.0999997,90.46666656,92.93333328,112.2833333,212.6000002,247.1833339,129.6166666,110.6500003,119.4500002,169.933333,160.1666669,191.1833338,171,216.4333334,231.4500005,46.78333344,47.93333328,43.7333328,78.58333296,174.883333,60.95000016,63,224.6499994,203.5166674,146.3833339,125.9833334,174.4499995,190.1166667,19.18333296,160.933333,159.7333334,169.933333,164.9333333,136.4833339,161.8499995,189.9499997,145.1999995,59.56666704,137.6333338,140.8333334,128.1333326,168.4333339,101.0499998,104.7333326,75.3333336,164.9000002,142.4000002,174.3833333,155.1500006,187.65,126.733333,144.4166669,146.0000002,111.5666669,106.5333326,115.6666666,117.5666674,116.2500005,114.2166672,147.7333339,243.8166672,69.51666672,67.61666736,77.86666656,131.8833331,151.4333333,109.4833339,108.7166664,99.41666688,107.2166674,120.5833334,179.716667,191.2999997,109.2333326,98.3666664,150.9500002,149.7333326,241.9833326,246.5000006,237.9666672,254.3333328,245.9999995,234.3666672,91.86666624,83.11666608,78.31666656,85.29999984,77.3166672,221.3666669,189.4999997,139.4666669,142.1333338,119.1166661,116.1499997,60.58333296,86.3166672,161.1333331,106.5833338,124.65,165.9833338,204.5333333,181.8,217.1666664,164.4666667,128.9333333,131.0666674,124.6833331,135.7166664,156.3333336,176.2166664,170.6666674,122.2499995,99.0833328,113.8999997,128.2000003,115.9833326,151.5166661,181.7833334,182.8500005,163.6833326,132.0666667,96.96666672,110.7666662,116.4666672,156.6666662,87.0333336,153.283333,137.9000002,151.9166664,232.6000003,185.6666664,172.6833326,49.33333296,59.83333344,142.7833339,161.4166661,142.4333333,139.7666664,63.76666608,135.6999998,50.08333392,176.0166662,198.3333326,232.8500002,184.0833331,269.9500003,208.183333,204.133333,134.2166674,126.4833331,118.8833328,129.1166669,135.3333326,101.0166667,145.5666667,126.5833339,143.5000003,146.3499994,138.4666661,111.6499997,31.78333296,24.01666704,30.56666688,213.5666664,172.3000003
Birmingham 080D,10.66666608,13.93333344,17.79999984,14.9333328,32.86666656,25.65,26.96666688,104.1333336,160.8000005,141.016667,128.7333331,162.3333326,154.2833338,189.3333326,169.7333328,114.2000006,117.4666666,193.05,192.3666667,209.0666664,172.6166664,88.03333296,90.45,109.7833334,210.4666661,245.0499998,127.4666674,108.4999997,117.3166661,167.8000003,158.0333328,189.0499997,168.5000002,213.9333336,228.6333331,44.64999936,45.80000064,41.24999952,76.45000032,172.3833331,58.79999952,60.84999936,222.5166667,201.3833333,144.2499998,124.0166664,172.3000003,187.6333334,20.86666704,158.4333331,157.2333336,167.8000003,162.4333334,134.3333333,159.3499997,187.4666664,143.0666669,57.0666672,135.1500005,138.3333336,125.6333328,166.2833333,98.56666656,102.2333328,72.83333376,162.7499995,140.2666661,172.2500006,153.0166666,185.5166674,124.2333331,141.916667,143.5000003,109.4166662,104.3833334,113.5333339,115.4333333,114.1166664,112.0666666,145.5999998,241.6833331,67.38333264,65.46666672,75.71666736,129.7500005,149.2833326,107.3499998,106.5833338,97.2833328,105.0833333,118.4333328,177.2166672,188.7999998,107.1,95.86666656,148.4500003,147.2499994,239.85,244.35,235.8333331,252.2000002,243.8500003,232.2333331,89.7333336,80.96666688,76.18333392,83.15000064,75.18333312,219.2333328,187.366667,136.966667,139.6500005,116.9833334,114.016667,58.08333312,83.83333392,158.9833339,104.4333331,122.5166674,163.8499997,202.05,179.3166667,214.6833331,161.9666669,126.7833326,128.9333333,122.1833333,133.2166666,153.8333338,173.7166666,168.5333333,120.1166669,96.95000016,111.7500005,126.0499997,113.85,149.0166662,179.2833336,180.6999998,161.1833328,129.9166661,94.81666608,108.6333336,113.9833339,154.1666664,84.53333376,150.7999997,135.4000003,149.4333331,230.4666662,183.5166672,170.5333334,47.20000032,57.69999936,140.2833326,158.9333328,139.9166669,137.2833331,61.63333344,133.2166666,47.94999984,173.5166664,195.8333328,230.3666669,181.5833333,267.466667,206.0500003,202.0000003,131.7166661,123.9833333,116.383333,126.616667,132.8333328,98.86666608,143.0666669,125.0666669,141.3666662,144.2166667,136.3166669,109.5000005,29.28333312,21.8666664,28.41666624,211.4333338,170.1666662
Birmingham 080C,9.6333336,12.89999952,16.69999968,16.16666688,34.1166672,24.61666608,28.21666608,104.6999995,162.0499997,142.3166674,129.9833338,163.5833333,155.5166664,190.5833333,170.9666669,115.4499998,118.7166672,194.3000006,193.6166674,210.316667,173.8500005,89.2833336,91.68333264,111.0333326,211.7166667,246.3000005,128.1333326,109.2833338,118.5666667,168.466667,158.683333,189.6999998,169.7499994,215.1833328,229.8833338,45.29999952,46.44999936,42.4833336,77.68333296,173.6333338,60.05000016,62.1,223.1666669,202.0333334,144.9,124.6833331,172.966667,188.8666661,21.15,159.6833338,158.4833328,168.4500005,163.6833326,135,160.6000003,188.7000005,144.3166661,58.3166664,136.3833331,139.5833328,126.8833334,166.95,99.80000064,103.4833334,74.08333296,163.4166662,141.5166667,172.1333333,153.6666667,186.0999998,125.4833338,143.1666662,144.7499995,109.3000003,105.6333326,114.7666666,116.6833339,115.366667,113.3166672,146.8333339,242.9333338,68.0333328,65.34999936,76.38333264,130.4000006,149.9499994,108,107.833333,98.53333344,106.3166674,119.6833334,178.4666664,190.0500005,107.7500002,97.1166672,149.6999995,148.5,240.5166667,245.0166667,236.4833333,252.0833328,243.733333,232.8833333,90.38333376,81.6333336,76.83333264,83.81666736,75.83333328,219.883333,188.0166672,138.2166662,140.8999997,118.2333326,115.2666662,59.33333376,85.08333312,159.6500006,105.0999998,123.1666661,164.5166664,203.2833326,180.5499994,215.9166672,163.2166661,128.0333333,130.1666674,123.4333339,134.4666672,155.083333,174.9666672,169.2,120.766667,97.61666688,112.4166672,126.7166664,114.5000002,150.2666669,180.5333328,181.3666666,162.4333334,130.5833328,96.06666672,109.8666662,114.016667,155.416667,85.78333296,152.0333338,136.6499995,150.6833338,231.1166664,184.1833339,171.2000002,48.44999952,58.95,141.5333333,160.1833334,139.7999995,138.5333338,62.86666608,134.4500006,49.18333392,174.766667,197.0833334,231.5999995,182.8333339,268.7166662,206.7000005,202.6500005,132.9666667,123.8666674,117.6333336,127.8666662,134.0833334,100.1166667,142.9499995,126.2999995,142.033333,144.8666669,136.9833336,110.7499997,30.53333376,23.11666704,29.66666688,212.0833339,170.8166664
Birmingham 080F,10.89999936,14.7666672,18.58333392,17.96666688,35.9166672,26.48333376,29.99999952,107.1666662,163.8333331,144.0999994,131.7666672,165.3666667,157.3166664,192.3666667,172.7666669,117.2499998,120.5166672,195.4166674,194.7500006,211.4500003,174.9833338,91.06666704,93.48333264,112.8166661,213.5000002,248.0833339,130.0000003,111.5500003,120.3500002,170.3333333,160.5500006,191.5666661,170.8666661,216.3166661,231.0000005,47.18333376,48.31666704,43.61666688,79.48333296,174.766667,61.8333336,63.88333344,225.0333331,203.8999997,146.7666662,126.5499994,174.8333333,190.6666661,22.73333328,160.816667,159.5999995,170.1833328,164.7999994,136.7166672,162.3833338,190.5000005,146.0999995,60.09999984,137.5166664,140.6999995,128.0000002,168.8166662,100.9333339,104.6166667,75.88333296,165.2833339,143.3000002,174.5833334,155.5499995,188.0500003,126.6000005,144.2999995,145.8666662,112.5,107.4166661,116.5666666,118.4666674,117.1500005,115.1166672,148.6333339,206.5999997,69.90000048,67.95,78.25000032,132.2666669,151.816667,109.8666662,109.6166664,100.3166669,108.1166674,121.4666669,179.5999997,191.1666672,109.633333,98.23333392,150.8333328,149.6166667,242.383333,246.883333,238.3499995,255.2833339,246.3333336,234.7499995,92.25,83.49999984,78.71666688,85.6833336,77.69999952,221.7500006,189.9,139.333333,142.0166664,120.0166661,117.0499997,60.45000048,86.19999984,161.5166669,106.9666661,125.0500003,166.3833326,205.0833326,182.3499994,217.7166672,164.9999995,129.8166667,131.9666674,124.5500006,135.6000005,156.2166662,176.1000005,170.9166672,122.6333333,99.48333312,114.2833334,128.5833326,116.3666664,151.3833336,181.6499995,183.1000003,163.5500002,132.4500005,97.85000016,111.6666662,116.3499998,156.5500003,87.5666664,153.8333338,138.4499995,152.4666672,232.9833326,185.8999997,172.9333339,50.23333296,60.73333344,142.6666666,161.3000002,142.2499997,139.6500005,64.66666608,136.2500006,50.98333392,175.9000003,198.2166667,232.7333328,184.6166674,270.4999997,208.5666667,204.5166667,134.0833334,126.2999995,118.7500003,128.9999995,135.2000002,101.9000002,145.3999997,127.4333328,143.9000006,146.7333331,138.8499998,112.5333331,32.3166672,24.91666704,31.46666688,213.9500002,172.6833326
Birmingham 094E,12.80000016,16.86666672,20.7,18.16666704,36.11666736,28.56666672,30.19999968,107.383333,163.4666674,144.2999995,131.9833339,165.5666669,157.5166666,192.5666669,172.966667,117.45,120.7166674,196.2833328,195.6166661,212.3166672,175.8500006,91.2666672,93.6833328,113.0166662,213.7000003,248.2833326,130.7166667,111.2833339,120.5500003,171.0333331,161.266667,192.2833339,171.733333,217.183333,231.5999995,47.8833336,49.03333344,44.48333376,79.68333312,175.6333339,62.05000032,64.10000016,225.7499995,204.6166661,147.4833326,127.2666672,175.5499997,190.8666662,22.66666704,161.6833339,160.4666664,171.0333331,165.6666662,137.5833326,162.5833339,190.7000006,146.2999997,60.31666656,138.3833333,141.5666664,128.8833336,169.5333326,101.7999994,105.4833336,76.08333312,166.0000003,143.5000003,175.1166662,156.2499994,188.7500002,127.4666674,145.1666664,146.7333331,112.6333339,107.6333328,116.7666667,118.6666661,117.3500006,115.3166674,148.8333326,244.9166674,70.61666688,68.68333296,78.96666672,132.9833333,152.55,110.5833326,109.8166666,100.516667,108.3166661,121.6833336,180.4666666,192.0333326,110.3333328,99.09999936,151.6999997,150.4833336,243.0833328,247.5999994,239.0666674,255.3999998,247.0666666,235.4666674,92.9666664,84.21666624,79.41666672,86.4,78.41666736,222.466667,190.5999998,140.1999998,142.8833333,120.2166662,117.2499998,61.31666736,87.06666672,162.2333333,107.6833339,125.7500002,167.0833339,205.2833328,182.5499995,217.9166674,165.1999997,130.0166669,132.1666661,125.4333326,136.4666674,157.0833331,176.9666674,171.7666661,123.3499997,100.183333,114.9833333,129.3000005,117.0833328,152.2500005,182.5166664,183.9500006,164.416667,133.1666669,98.06666688,111.8666664,117.9666662,157.4166672,87.76666656,154.0333339,138.6499997,152.6833339,233.7000005,186.7666666,173.7833328,50.43333312,60.9333336,143.5333334,162.166667,143.1333331,140.5166674,64.86666624,136.4499994,51.18333264,176.7666672,199.0833336,233.5999997,184.8166661,270.6999998,209.2833331,205.2333331,134.9500003,129.8166667,119.6166672,129.8666664,136.066667,102.1166669,146.2833331,128.2999997,144.6000005,147.4499995,139.5666662,112.7499998,32.51666736,25.1166672,31.66666704,214.6666666,173.4000005
